Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200
2025-04-04,364.13,374.59,359.48,359.84,49209900,0.0,0.0,399.49539999999996,419.5157
2025-04-07,350.88,371.0,344.79,357.86,50425000,0.0,0.0,397.7892,419.0862
2025-04-08,368.26,373.65,350.25,354.56,35868900,0.0,0.0,396.20660000000004,418.6434
2025-04-09,353.54,393.23,353.1,390.49,50199700,0.0,0.0,395.09020000000004,418.35995
2025-04-10,382.06,383.9,367.8,381.35,38024400,0.0,0.0,393.88840000000005,418.0413
2025-04-11,380.64,390.05,378.89,388.45,23839200,0.0,0.0,393.37420000000003,417.74185000000006
2025-04-14,393.22,394.65,384.21,387.81,19251200,0.0,0.0,392.84579999999994,417.4332
2025-04-15,388.51,391.89,384.16,385.73,17199900,0.0,0.0,392.35839999999996,417.1107
2025-04-16,380.67,381.61,368.0,371.61,21967800,0.0,0.0,391.55979999999994,416.74694999999997
2025-04-17,373.75,374.32,366.89,367.78,20943700,0.0,0.0,390.6662,416.3154
