Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200
2024-09-06,14.31,14.42,13.47,13.65,9235400,0.0,0.0,18.4634,
2024-09-09,13.96,14.19,13.7,13.97,6025000,0.0,0.0,18.3424,
2024-09-10,13.86,14.64,13.84,14.53,5752700,0.0,0.0,18.229200000000002,
2024-09-11,14.55,15.5,14.53,15.27,6851300,0.0,0.0,18.1062,
2024-09-12,15.24,16.41,15.19,15.82,10276900,0.0,0.0,17.9984,
2024-09-13,16.25,16.91,16.09,16.57,8820000,0.0,0.0,17.92,
2024-09-16,16.45,16.68,16.13,16.28,4883800,0.0,0.0,17.83,
2024-09-17,16.5,16.69,15.89,16.1,5082800,0.0,0.0,17.7418,
2024-09-18,16.27,16.8,16.15,16.31,4715700,0.0,0.0,17.6542,
2024-09-19,17.12,17.19,16.63,16.92,6794600,0.0,0.0,17.5884,
2024-09-20,16.81,16.9,15.73,16.3,11135600,0.0,0.0,17.493399999999998,
2024-09-23,16.46,16.53,16.19,16.44,3949100,0.0,0.0,17.3878,
2024-09-24,16.6,17.29,16.36,17.27,5986200,0.0,0.0,17.276400000000002,
2024-09-25,17.37,17.52,17.04,17.26,4011200,0.0,0.0,17.1594,
2024-09-26,17.55,18.08,17.25,17.71,5489600,0.0,0.0,17.073800000000002,
2024-09-27,17.81,17.95,17.03,17.77,5526400,0.0,0.0,17.0218,
2024-09-30,17.87,18.65,17.6,18.42,7009900,0.0,0.0,17.0018,
2024-10-01,18.5,19.36,17.91,19.31,10062500,0.0,0.0,16.9812,
2024-10-02,19.16,19.24,18.3,18.95,6008500,0.0,0.0,16.9048,
2024-10-03,16.95,17.39,16.05,17.13,25320900,0.0,0.0,16.7972,
2024-10-04,17.55,17.74,16.69,17.66,7932000,0.0,0.0,16.6854,
2024-10-07,18.75,19.99,18.61,19.44,25996700,0.0,0.0,16.6388,
2024-10-08,18.5,19.17,18.29,18.75,49075100,0.0,0.0,16.5796,
2024-10-09,18.32,19.2,18.15,18.73,8671400,0.0,0.0,16.5302,
2024-10-10,18.01,18.23,17.53,17.85,11351700,0.0,0.0,16.4624,
2024-10-11,17.8,18.73,17.36,18.69,8557100,0.0,0.0,16.465999999999998,
2024-10-14,20.0,21.19,19.7,20.5,19101300,0.0,0.0,16.5244,
2024-10-15,20.41,22.94,20.08,22.8,17277400,0.0,0.0,16.6236,
2024-10-16,22.64,23.07,22.19,22.36,8478700,0.0,0.0,16.7332,
2024-10-17,21.8,22.28,21.25,21.56,7421300,0.0,0.0,16.843600000000002,
2024-10-18,21.76,22.16,21.1,22.15,6348400,0.0,0.0,16.9696,
2024-10-21,22.2,23.31,21.86,23.05,8054500,0.0,0.0,17.1114,
2024-10-22,22.8,23.74,22.55,23.59,7418600,0.0,0.0,17.2638,
2024-10-23,23.15,23.2,20.77,21.38,11670600,0.0,0.0,17.371799999999997,
2024-10-24,21.62,21.97,21.16,21.52,5932000,0.0,0.0,17.4936,
2024-10-25,21.5,22.2,21.27,21.73,3971000,0.0,0.0,17.613999999999997,
2024-10-28,22.46,23.21,22.36,23.08,6136300,0.0,0.0,17.764,
